year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2025,3,B6,JetBlue Airways,ORH,"Worcester, MA: Worcester Regional",94.00,25.00,7.64,0.00,9.00,0.00,8.36,0.00,4.00,1739.00,427.00,0.00,318.00,0.00,994.00
2025,3,B6,JetBlue Airways,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",1025.00,276.00,60.90,0.26,133.96,0.69,80.18,13.00,9.00,19082.00,3195.00,10.00,8835.00,41.00,7001.00
2025,3,B6,JetBlue Airways,PHL,"Philadelphia, PA: Philadelphia International",93.00,15.00,4.71,0.00,4.18,0.00,6.11,1.00,0.00,976.00,250.00,0.00,243.00,0.00,483.00
2025,3,B6,JetBlue Airways,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",153.00,33.00,4.96,0.78,17.26,0.00,10.01,1.00,0.00,1512.00,292.00,14.00,590.00,0.00,616.00
2025,3,B6,JetBlue Airways,PIT,"Pittsburgh, PA: Pittsburgh International",95.00,18.00,7.55,0.00,0.00,0.00,10.45,0.00,0.00,1202.00,594.00,0.00,0.00,0.00,608.00
2025,3,B6,JetBlue Airways,PQI,"Presque Isle/Houlton, ME: Presque Isle International",31.00,11.00,4.77,0.00,0.02,0.00,6.21,0.00,0.00,730.00,297.00,0.00,1.00,0.00,432.00
2025,3,B6,JetBlue Airways,PSE,"Ponce, PR: Mercedita",31.00,8.00,4.24,0.00,0.00,0.00,3.76,0.00,0.00,623.00,316.00,0.00,0.00,0.00,307.00
2025,3,B6,JetBlue Airways,PVD,"Providence, RI: Rhode Island Tf Green International",267.00,65.00,19.28,3.35,17.07,1.75,23.55,1.00,2.00,5619.00,1394.00,1094.00,693.00,54.00,2384.00
2025,3,B6,JetBlue Airways,PWM,"Portland, ME: Portland International Jetport",18.00,6.00,0.90,0.00,2.04,0.00,3.07,1.00,0.00,232.00,32.00,0.00,58.00,0.00,142.00
2025,3,B6,JetBlue Airways,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",263.00,64.00,29.44,0.06,9.35,0.00,25.16,2.00,0.00,4602.00,2143.00,8.00,279.00,0.00,2172.00
2025,3,B6,JetBlue Airways,RIC,"Richmond, VA: Richmond International",178.00,47.00,17.14,1.29,9.62,0.00,18.95,1.00,0.00,2911.00,883.00,218.00,422.00,0.00,1388.00
2025,3,B6,JetBlue Airways,RNO,"Reno, NV: Reno/Tahoe International",29.00,7.00,2.90,0.00,1.48,0.00,2.62,1.00,0.00,623.00,231.00,0.00,67.00,0.00,325.00
2025,3,B6,JetBlue Airways,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",60.00,19.00,10.26,0.74,1.26,0.00,6.75,1.00,0.00,1898.00,1089.00,112.00,95.00,0.00,602.00
2025,3,B6,JetBlue Airways,RSW,"Fort Myers, FL: Southwest Florida International",554.00,146.00,29.63,0.57,59.00,0.00,56.79,6.00,10.00,11066.00,1675.00,156.00,4247.00,0.00,4988.00
2025,3,B6,JetBlue Airways,SAN,"San Diego, CA: San Diego International",124.00,16.00,5.23,0.00,8.96,0.00,1.81,1.00,0.00,607.00,153.00,0.00,282.00,0.00,172.00
2025,3,B6,JetBlue Airways,SAV,"Savannah, GA: Savannah/Hilton Head International",88.00,22.00,11.60,0.62,2.51,0.00,7.27,1.00,0.00,2041.00,1085.00,18.00,135.00,0.00,803.00
2025,3,B6,JetBlue Airways,SEA,"Seattle, WA: Seattle/Tacoma International",31.00,12.00,3.84,0.00,2.40,0.00,5.76,0.00,0.00,565.00,147.00,0.00,62.00,0.00,356.00
2025,3,B6,JetBlue Airways,SFO,"San Francisco, CA: San Francisco International",312.00,61.00,9.40,0.48,34.19,0.00,16.93,2.00,2.00,5000.00,859.00,193.00,1583.00,0.00,2365.00
2025,3,B6,JetBlue Airways,SJU,"San Juan, PR: Luis Munoz Marin International",1104.00,243.00,82.35,2.58,90.40,1.13,66.54,1.00,2.00,15912.00,5883.00,214.00,3719.00,44.00,6052.00
2025,3,B6,JetBlue Airways,SLC,"Salt Lake City, UT: Salt Lake City International",118.00,31.00,11.79,0.00,11.26,0.00,7.95,1.00,1.00,1316.00,414.00,0.00,401.00,0.00,501.00
2025,3,B6,JetBlue Airways,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",116.00,26.00,13.30,0.04,8.83,0.00,3.82,2.00,0.00,1313.00,611.00,1.00,448.00,0.00,253.00
2025,3,B6,JetBlue Airways,STT,"Charlotte Amalie, VI: Cyril E King",49.00,2.00,0.98,0.00,0.00,0.00,1.02,0.00,0.00,39.00,20.00,0.00,0.00,0.00,19.00
2025,3,B6,JetBlue Airways,STX,"Christiansted, VI: Henry E. Rohlsen",31.00,3.00,1.10,0.00,0.02,0.00,1.88,0.00,0.00,396.00,204.00,0.00,1.00,0.00,191.00
2025,3,B6,JetBlue Airways,SYR,"Syracuse, NY: Syracuse Hancock International",124.00,34.00,12.41,0.29,3.04,0.00,18.26,0.00,0.00,2840.00,638.00,49.00,184.00,0.00,1969.00
2025,3,B6,JetBlue Airways,TPA,"Tampa, FL: Tampa International",512.00,120.00,40.65,0.70,36.17,1.00,41.47,6.00,0.00,9877.00,2510.00,297.00,2893.00,61.00,4116.00
2025,3,C5,CommuteAir LLC dba CommuteAir,ALB,"Albany, NY: Albany International",124.00,27.00,11.04,1.00,3.72,0.00,11.24,0.00,0.00,3752.00,806.00,29.00,167.00,0.00,2750.00
2025,3,C5,CommuteAir LLC dba CommuteAir,AMA,"Amarillo, TX: Rick Husband Amarillo International",29.00,3.00,0.02,0.00,1.00,0.00,1.98,1.00,0.00,187.00,1.00,0.00,31.00,0.00,155.00
2025,3,C5,CommuteAir LLC dba CommuteAir,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",61.00,11.00,4.63,0.00,2.03,0.00,4.35,1.00,2.00,698.00,224.00,0.00,46.00,0.00,428.00
2025,3,C5,CommuteAir LLC dba CommuteAir,BDL,"Hartford, CT: Bradley International",11.00,2.00,1.14,0.00,0.02,0.00,0.84,0.00,0.00,234.00,46.00,0.00,4.00,0.00,184.00
2025,3,C5,CommuteAir LLC dba CommuteAir,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",100.00,11.00,2.23,1.00,6.01,0.00,1.77,3.00,0.00,574.00,162.00,74.00,146.00,0.00,192.00
2025,3,C5,CommuteAir LLC dba CommuteAir,BRO,"Brownsville, TX: Brownsville South Padre Island International",70.00,10.00,2.40,0.00,4.95,0.00,2.65,0.00,1.00,465.00,175.00,0.00,176.00,0.00,114.00
2025,3,C5,CommuteAir LLC dba CommuteAir,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",86.00,17.00,8.19,0.65,2.80,0.00,5.36,1.00,0.00,994.00,365.00,60.00,128.00,0.00,441.00
2025,3,C5,CommuteAir LLC dba CommuteAir,BTV,"Burlington, VT: Burlington International",48.00,16.00,4.18,0.00,9.45,0.00,2.37,1.00,1.00,764.00,194.00,0.00,264.00,0.00,306.00
2025,3,C5,CommuteAir LLC dba CommuteAir,BUF,"Buffalo, NY: Buffalo Niagara International",77.00,8.00,2.88,0.00,3.77,0.00,1.35,2.00,0.00,691.00,228.00,0.00,130.00,0.00,333.00
2025,3,C5,CommuteAir LLC dba CommuteAir,CAE,"Columbia, SC: Columbia Metropolitan",82.00,16.00,8.55,0.00,5.80,0.00,1.65,2.00,0.00,1433.00,881.00,0.00,252.00,0.00,300.00
2025,3,C5,CommuteAir LLC dba CommuteAir,CHO,"Charlottesville, VA: Charlottesville Albemarle",110.00,13.00,4.69,0.00,3.09,0.00,5.22,1.00,0.00,1461.00,579.00,0.00,87.00,0.00,795.00
2025,3,C5,CommuteAir LLC dba CommuteAir,CHS,"Charleston, SC: Charleston AFB/International",1.00,1.00,0.43,0.00,0.00,0.00,0.57,0.00,0.00,42.00,18.00,0.00,0.00,0.00,24.00
2025,3,C5,CommuteAir LLC dba CommuteAir,CLE,"Cleveland, OH: Cleveland-Hopkins International",9.00,5.00,1.45,0.00,1.85,0.00,1.71,0.00,0.00,350.00,67.00,0.00,59.00,0.00,224.00
2025,3,C5,CommuteAir LLC dba CommuteAir,CMH,"Columbus, OH: John Glenn Columbus International",11.00,3.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,119.00,100.00,0.00,19.00,0.00,0.00
2025,3,C5,CommuteAir LLC dba CommuteAir,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",8.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,120.00,0.00,120.00,0.00,0.00,0.00
2025,3,C5,CommuteAir LLC dba CommuteAir,CRP,"Corpus Christi, TX: Corpus Christi International",115.00,15.00,7.89,1.85,2.77,0.00,2.49,1.00,0.00,1213.00,532.00,235.00,143.00,0.00,303.00
2025,3,C5,CommuteAir LLC dba CommuteAir,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,3,C5,CommuteAir LLC dba CommuteAir,DAY,"Dayton, OH: James M Cox/Dayton International",85.00,18.00,8.73,1.95,2.88,0.00,4.45,0.00,0.00,2619.00,1523.00,647.00,86.00,0.00,363.00
2025,3,C5,CommuteAir LLC dba CommuteAir,DEN,"Denver, CO: Denver International",1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,92.00,0.00,92.00,0.00,0.00,0.00
2025,3,C5,CommuteAir LLC dba CommuteAir,DTW,"Detroit, MI: Detroit Metro Wayne County",1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,42.00,0.00,0.00,0.00,0.00,42.00
2025,3,C5,CommuteAir LLC dba CommuteAir,ECP,"Panama City, FL: Northwest Florida Beaches International",31.00,7.00,1.88,0.90,3.22,0.00,1.00,1.00,1.00,278.00,52.00,75.00,125.00,0.00,26.00
2025,3,C5,CommuteAir LLC dba CommuteAir,ELP,"El Paso, TX: El Paso International",31.00,4.00,1.21,0.00,1.07,0.00,1.72,2.00,0.00,638.00,137.00,0.00,48.00,0.00,453.00
2025,3,C5,CommuteAir LLC dba CommuteAir,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",87.00,8.00,2.15,1.00,0.11,0.00,4.74,3.00,0.00,987.00,117.00,90.00,20.00,0.00,760.00
2025,3,C5,CommuteAir LLC dba CommuteAir,GSO,"Greensboro/High Point, NC: Piedmont Triad International",11.00,4.00,1.02,0.53,0.63,0.00,1.83,0.00,0.00,244.00,26.00,63.00,63.00,0.00,92.00
2025,3,C5,CommuteAir LLC dba CommuteAir,GSP,"Greer, SC: Greenville-Spartanburg International",84.00,16.00,7.80,1.00,4.42,0.00,2.79,0.00,0.00,1873.00,1077.00,171.00,188.00,0.00,437.00
2025,3,C5,CommuteAir LLC dba CommuteAir,HRL,"Harlingen/San Benito, TX: Valley International",131.00,9.00,3.28,0.94,1.65,0.00,3.13,17.00,0.00,439.00,188.00,17.00,82.00,0.00,152.00
2025,3,C5,CommuteAir LLC dba CommuteAir,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",210.00,27.00,9.64,1.22,6.90,0.00,9.24,5.00,0.00,1785.00,429.00,232.00,313.00,0.00,811.00
2025,3,C5,CommuteAir LLC dba CommuteAir,IAD,"Washington, DC: Washington Dulles International",1624.00,260.00,62.79,7.30,65.81,0.00,124.10,22.00,2.00,28711.00,6603.00,1568.00,3012.00,0.00,17528.00
2025,3,C5,CommuteAir LLC dba CommuteAir,IAH,"Houston, TX: George Bush Intercontinental/Houston",2024.00,216.00,48.53,18.00,60.20,0.00,89.27,52.00,1.00,20911.00,6231.00,2157.00,2483.00,0.00,10040.00
2025,3,C5,CommuteAir LLC dba CommuteAir,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",54.00,5.00,2.48,0.00,0.52,0.00,1.99,1.00,0.00,121.00,62.00,0.00,11.00,0.00,48.00
2025,3,C5,CommuteAir LLC dba CommuteAir,ITH,"Ithaca/Cortland, NY: Ithaca Tompkins International",4.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,41.00,0.00,0.00,41.00,0.00,0.00
2025,3,C5,CommuteAir LLC dba CommuteAir,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",114.00,10.00,3.20,2.00,2.49,0.00,2.31,1.00,0.00,761.00,152.00,182.00,87.00,0.00,340.00
2025,3,C5,CommuteAir LLC dba CommuteAir,LBB,"Lubbock, TX: Lubbock Preston Smith International",84.00,13.00,5.96,1.00,2.14,0.00,3.90,2.00,1.00,1086.00,172.00,648.00,81.00,0.00,185.00
2025,3,C5,CommuteAir LLC dba CommuteAir,LCH,"Lake Charles, LA: Lake Charles Regional",54.00,8.00,3.66,1.00,1.56,0.00,1.78,0.00,1.00,530.00,185.00,75.00,27.00,0.00,243.00
2025,3,C5,CommuteAir LLC dba CommuteAir,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",139.00,20.00,10.53,0.95,3.08,0.00,5.44,0.00,0.00,1321.00,639.00,53.00,109.00,0.00,520.00
2025,3,C5,CommuteAir LLC dba CommuteAir,LGA,"New York, NY: LaGuardia",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,3,C5,CommuteAir LLC dba CommuteAir,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",104.00,10.00,4.63,0.53,2.81,0.00,2.03,0.00,0.00,649.00,287.00,74.00,138.00,0.00,150.00
2025,3,C5,CommuteAir LLC dba CommuteAir,LRD,"Laredo, TX: Laredo International",112.00,21.00,10.35,0.90,4.26,0.00,5.48,1.00,0.00,1438.00,677.00,76.00,131.00,0.00,554.00
2025,3,C5,CommuteAir LLC dba CommuteAir,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",1.00,1.00,0.00,0.99,0.01,0.00,0.00,0.00,0.00,678.00,0.00,671.00,7.00,0.00,0.00
2025,3,C5,CommuteAir LLC dba CommuteAir,MDT,"Harrisburg, PA: Harrisburg International",63.00,17.00,6.15,1.00,5.34,0.00,4.51,0.00,0.00,988.00,270.00,198.00,158.00,0.00,362.00
2025,3,C5,CommuteAir LLC dba CommuteAir,MEM,"Memphis, TN: Memphis International",5.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,98.00,98.00,0.00,0.00,0.00,0.00
2025,3,C5,CommuteAir LLC dba CommuteAir,MFE,"Mission/McAllen/Edinburg, TX: McAllen International",79.00,9.00,5.45,0.00,2.61,0.00,0.94,1.00,1.00,403.00,212.00,0.00,115.00,0.00,76.00
2025,3,C5,CommuteAir LLC dba CommuteAir,MHT,"Manchester, NH: Manchester Boston Regional",4.00,3.00,0.35,1.00,0.00,0.00,1.65,0.00,0.00,985.00,26.00,781.00,0.00,0.00,178.00
2025,3,C5,CommuteAir LLC dba CommuteAir,MOB,"Mobile, AL: Mobile Regional",158.00,24.00,7.79,2.07,6.79,0.00,7.35,4.00,3.00,1332.00,438.00,143.00,180.00,0.00,571.00
2025,3,C5,CommuteAir LLC dba CommuteAir,OKC,"Oklahoma City, OK: Will Rogers World",8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,3,C5,CommuteAir LLC dba CommuteAir,ORF,"Norfolk, VA: Norfolk International",63.00,16.00,7.07,0.99,4.44,0.00,3.50,1.00,0.00,1201.00,323.00,295.00,108.00,0.00,475.00
2025,3,C5,CommuteAir LLC dba CommuteAir,PHL,"Philadelphia, PA: Philadelphia International",9.00,3.00,1.39,0.00,0.61,0.00,1.00,0.00,0.00,160.00,89.00,0.00,16.00,0.00,55.00
2025,3,C5,CommuteAir LLC dba CommuteAir,PIT,"Pittsburgh, PA: Pittsburgh International",12.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,25.00,0.00,0.00
2025,3,C5,CommuteAir LLC dba CommuteAir,PNS,"Pensacola, FL: Pensacola International",80.00,8.00,4.72,0.00,1.03,0.00,2.24,5.00,1.00,352.00,190.00,0.00,24.00,0.00,138.00
2025,3,C5,CommuteAir LLC dba CommuteAir,PVD,"Providence, RI: Rhode Island Tf Green International",57.00,17.00,10.10,0.00,5.66,0.00,1.24,0.00,1.00,863.00,487.00,0.00,153.00,0.00,223.00
2025,3,C5,CommuteAir LLC dba CommuteAir,PWM,"Portland, ME: Portland International Jetport",51.00,10.00,2.65,1.06,0.92,0.00,5.37,0.00,0.00,1983.00,137.00,684.00,71.00,0.00,1091.00
2025,3,C5,CommuteAir LLC dba CommuteAir,RIC,"Richmond, VA: Richmond International",32.00,6.00,1.08,0.00,1.07,0.00,3.85,0.00,0.00,610.00,113.00,0.00,17.00,0.00,480.00
2025,3,C5,CommuteAir LLC dba CommuteAir,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",86.00,24.00,5.88,4.00,9.91,0.00,4.21,4.00,0.00,1317.00,293.00,418.00,249.00,0.00,357.00
2025,3,C5,CommuteAir LLC dba CommuteAir,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",82.00,14.00,5.87,1.85,3.07,0.00,3.21,0.00,0.00,1341.00,300.00,341.00,113.00,0.00,587.00
2025,3,C5,CommuteAir LLC dba CommuteAir,SCE,"State College, PA: University Park",83.00,13.00,5.30,0.00,5.32,0.00,2.38,1.00,0.00,739.00,275.00,0.00,122.00,0.00,342.00
2025,3,C5,CommuteAir LLC dba CommuteAir,SGF,"Springfield, MO: Springfield-Branson National",29.00,3.00,2.05,0.00,0.00,0.00,0.95,1.00,1.00,83.00,47.00,0.00,0.00,0.00,36.00
2025,3,C5,CommuteAir LLC dba CommuteAir,SHV,"Shreveport, LA: Shreveport Regional",95.00,11.00,5.19,0.00,1.06,0.00,4.74,0.00,2.00,541.00,163.00,0.00,68.00,0.00,310.00
2025,3,C5,CommuteAir LLC dba CommuteAir,SYR,"Syracuse, NY: Syracuse Hancock International",79.00,11.00,5.05,0.00,2.33,0.00,3.62,1.00,1.00,650.00,212.00,0.00,73.00,0.00,365.00
2025,3,C5,CommuteAir LLC dba CommuteAir,TUL,"Tulsa, OK: Tulsa International",18.00,5.00,1.15,0.19,0.02,0.00,3.64,1.00,0.00,374.00,32.00,8.00,5.00,0.00,329.00
2025,3,C5,CommuteAir LLC dba CommuteAir,TYS,"Knoxville, TN: McGhee Tyson",241.00,45.00,16.82,0.00,13.42,0.00,14.76,6.00,1.00,3759.00,1869.00,0.00,441.00,0.00,1449.00
2025,3,C5,CommuteAir LLC dba CommuteAir,XNA,"Fayetteville, AR: Northwest Arkansas National",26.00,2.00,0.18,0.00,1.06,0.00,0.76,1.00,0.00,168.00,26.00,0.00,34.00,0.00,108.00
2025,3,DL,Delta Air Lines Network,ABQ,"Albuquerque, NM: Albuquerque International Sunport",86.00,12.00,8.98,0.00,1.77,0.00,1.25,1.00,2.00,730.00,501.00,0.00,164.00,0.00,65.00
2025,3,DL,Delta Air Lines Network,AGS,"Augusta, GA: Augusta Regional at Bush Field",23.00,3.00,1.14,0.00,0.00,0.00,1.86,0.00,0.00,167.00,48.00,0.00,0.00,0.00,119.00
2025,3,DL,Delta Air Lines Network,ALB,"Albany, NY: Albany International",91.00,17.00,8.63,0.00,3.19,0.00,5.17,0.00,0.00,914.00,506.00,0.00,93.00,0.00,315.00
2025,3,DL,Delta Air Lines Network,ANC,"Anchorage, AK: Ted Stevens Anchorage International",138.00,17.00,8.86,1.00,1.55,0.00,5.58,0.00,0.00,1543.00,946.00,39.00,66.00,0.00,492.00
2025,3,DL,Delta Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",19514.00,2938.00,814.86,80.75,701.39,0.95,1340.05,114.00,18.00,241658.00,85143.00,15254.00,39539.00,60.00,101662.00
2025,3,DL,Delta Air Lines Network,ATW,"Appleton, WI: Appleton International",26.00,9.00,3.16,0.51,1.92,0.00,3.41,0.00,0.00,424.00,135.00,29.00,59.00,0.00,201.00
2025,3,DL,Delta Air Lines Network,AUS,"Austin, TX: Austin - Bergstrom International",956.00,152.00,58.65,1.12,41.11,0.00,51.11,5.00,6.00,10328.00,4480.00,38.00,2312.00,0.00,3498.00
2025,3,DL,Delta Air Lines Network,AVL,"Asheville, NC: Asheville Regional",107.00,16.00,12.88,0.00,0.14,0.00,2.98,2.00,0.00,1580.00,1457.00,0.00,7.00,0.00,116.00
2025,3,DL,Delta Air Lines Network,BDL,"Hartford, CT: Bradley International",293.00,45.00,28.35,0.75,6.05,0.00,9.85,3.00,0.00,2628.00,1695.00,120.00,302.00,0.00,511.00
2025,3,DL,Delta Air Lines Network,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",255.00,45.00,31.09,0.77,5.62,0.00,7.53,2.00,2.00,2066.00,1283.00,30.00,267.00,0.00,486.00
2025,3,DL,Delta Air Lines Network,BIL,"Billings, MT: Billings Logan International",62.00,12.00,5.76,0.30,3.03,0.00,2.91,0.00,0.00,863.00,342.00,14.00,141.00,0.00,366.00
2025,3,DL,Delta Air Lines Network,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",31.00,6.00,5.16,0.00,0.54,0.00,0.30,0.00,0.00,772.00,731.00,0.00,18.00,0.00,23.00
2025,3,DL,Delta Air Lines Network,BNA,"Nashville, TN: Nashville International",666.00,99.00,51.13,2.77,22.98,0.00,22.13,1.00,3.00,7689.00,4135.00,215.00,1191.00,0.00,2148.00
2025,3,DL,Delta Air Lines Network,BOI,"Boise, ID: Boise Air Terminal",241.00,45.00,24.72,1.72,7.92,0.00,10.64,0.00,0.00,2468.00,1748.00,52.00,276.00,0.00,392.00
2025,3,DL,Delta Air Lines Network,BOS,"Boston, MA: Logan International",2009.00,444.00,153.96,4.24,148.23,0.96,136.61,16.00,2.00,40225.00,19334.00,585.00,9060.00,52.00,11194.00
2025,3,DL,Delta Air Lines Network,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",81.00,16.00,7.46,0.00,4.28,0.00,4.26,1.00,0.00,1016.00,493.00,0.00,172.00,0.00,351.00
2025,3,DL,Delta Air Lines Network,BTV,"Burlington, VT: Burlington International",31.00,9.00,2.78,0.00,4.95,0.00,1.28,1.00,0.00,324.00,117.00,0.00,166.00,0.00,41.00
2025,3,DL,Delta Air Lines Network,BUF,"Buffalo, NY: Buffalo Niagara International",122.00,22.00,11.42,0.00,3.95,0.00,6.63,0.00,0.00,1036.00,520.00,0.00,91.00,0.00,425.00
2025,3,DL,Delta Air Lines Network,BUR,"Burbank, CA: Bob Hope",86.00,26.00,6.02,1.46,16.95,0.00,1.57,1.00,0.00,1296.00,524.00,116.00,566.00,0.00,90.00
2025,3,DL,Delta Air Lines Network,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",417.00,84.00,42.26,1.68,12.94,1.00,26.13,1.00,1.00,5621.00,2629.00,348.00,785.00,38.00,1821.00
2025,3,DL,Delta Air Lines Network,BZN,"Bozeman, MT: Bozeman Yellowstone International",177.00,43.00,19.74,2.44,14.04,0.00,6.78,0.00,1.00,2175.00,1162.00,128.00,393.00,0.00,492.00
2025,3,DL,Delta Air Lines Network,CAE,"Columbia, SC: Columbia Metropolitan",138.00,28.00,12.33,0.00,3.82,0.00,11.85,1.00,0.00,1746.00,810.00,0.00,162.00,0.00,774.00
2025,3,DL,Delta Air Lines Network,CHA,"Chattanooga, TN: Lovell Field",69.00,9.00,4.58,0.52,1.18,0.00,2.72,0.00,0.00,572.00,280.00,23.00,169.00,0.00,100.00
2025,3,DL,Delta Air Lines Network,CHS,"Charleston, SC: Charleston AFB/International",282.00,38.00,18.42,1.76,9.02,0.00,8.81,3.00,0.00,2226.00,956.00,135.00,440.00,0.00,695.00
2025,3,DL,Delta Air Lines Network,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",33.00,9.00,3.02,0.54,3.27,0.00,2.18,0.00,0.00,447.00,95.00,37.00,79.00,0.00,236.00
2025,3,DL,Delta Air Lines Network,CLE,"Cleveland, OH: Cleveland-Hopkins International",254.00,57.00,38.49,1.00,7.50,0.00,10.01,0.00,0.00,3465.00,2314.00,282.00,349.00,0.00,520.00
2025,3,DL,Delta Air Lines Network,CLT,"Charlotte, NC: Charlotte Douglas International",545.00,80.00,32.78,0.31,14.41,0.00,32.49,1.00,0.00,5562.00,2429.00,24.00,747.00,0.00,2362.00
2025,3,DL,Delta Air Lines Network,CMH,"Columbus, OH: John Glenn Columbus International",261.00,37.00,22.82,1.00,4.07,0.00,9.12,1.00,0.00,2840.00,1933.00,22.00,234.00,0.00,651.00
2025,3,DL,Delta Air Lines Network,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",41.00,9.00,5.94,0.00,1.39,0.00,1.67,0.00,0.00,468.00,364.00,0.00,35.00,0.00,69.00
2025,3,DL,Delta Air Lines Network,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",572.00,130.00,47.91,1.42,34.36,0.00,46.31,4.00,2.00,9441.00,4567.00,157.00,1735.00,0.00,2982.00
2025,3,DL,Delta Air Lines Network,DAB,"Daytona Beach, FL: Daytona Beach International",142.00,26.00,13.10,0.00,4.34,0.00,8.56,0.00,0.00,1679.00,448.00,0.00,543.00,0.00,688.00
2025,3,DL,Delta Air Lines Network,DAL,"Dallas, TX: Dallas Love Field",142.00,20.00,11.18,0.00,2.97,0.00,5.85,1.00,0.00,1017.00,574.00,0.00,160.00,0.00,283.00
2025,3,DL,Delta Air Lines Network,DAY,"Dayton, OH: James M Cox/Dayton International",116.00,15.00,4.88,0.00,3.98,0.00,6.14,2.00,0.00,628.00,234.00,0.00,132.00,0.00,262.00
2025,3,DL,Delta Air Lines Network,DCA,"Washington, DC: Ronald Reagan Washington National",784.00,223.00,80.59,0.17,104.89,0.00,37.35,5.00,6.00,12048.00,4881.00,21.00,4416.00,0.00,2730.00
2025,3,DL,Delta Air Lines Network,DEN,"Denver, CO: Denver International",902.00,158.00,54.74,1.91,48.83,0.00,52.53,1.00,3.00,7633.00,3068.00,185.00,1698.00,0.00,2682.00
2025,3,DL,Delta Air Lines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",1004.00,235.00,89.87,3.74,87.71,0.00,53.68,9.00,8.00,15314.00,6216.00,477.00,5056.00,0.00,3565.00
2025,3,DL,Delta Air Lines Network,DSM,"Des Moines, IA: Des Moines International",93.00,20.00,11.77,1.04,3.79,0.00,3.40,2.00,1.00,1371.00,710.00,319.00,153.00,0.00,189.00
2025,3,DL,Delta Air Lines Network,DTW,"Detroit, MI: Detroit Metro Wayne County",4767.00,745.00,232.52,13.32,209.05,0.00,290.11,12.00,7.00,60111.00,22699.00,2545.00,11276.00,0.00,23591.00
2025,3,DL,Delta Air Lines Network,ECP,"Panama City, FL: Northwest Florida Beaches International",202.00,27.00,16.05,0.00,5.31,0.00,5.64,1.00,0.00,2031.00,981.00,0.00,668.00,0.00,382.00
2025,3,DL,Delta Air Lines Network,EGE,"Eagle, CO: Eagle County Regional",54.00,20.00,7.38,0.00,12.03,0.00,0.59,0.00,0.00,717.00,365.00,0.00,336.00,0.00,16.00
2025,3,DL,Delta Air Lines Network,ELP,"El Paso, TX: El Paso International",60.00,11.00,3.44,0.32,5.66,0.00,1.58,0.00,0.00,364.00,133.00,16.00,152.00,0.00,63.00
2025,3,DL,Delta Air Lines Network,EWR,"Newark, NJ: Newark Liberty International",528.00,159.00,60.48,1.39,71.30,0.00,25.83,2.00,1.00,11485.00,5445.00,145.00,4109.00,0.00,1786.00
